movieCd,movieNm_box,rank,rankInten,rankOldAndNew,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,openDt_box,showRange,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt_detail,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
20153039,러브 라이브! 더 스쿨 아이돌 무비,10,2,OLD,14466000,0.5,-2219000,-13.3,308879000,1879,-388,-17.1,38728,46,91,2015-09-11,2015-09-03,,러브 라이브! 더 스쿨 아이돌 무비,Love Live! The School Idol Movie,,99,2015,20150903,개봉,장편,,,,애니메이션,일본,쿄고쿠 타카히코,토쿠이 소라|파일|쿠보 유리카|이이다 리호|쿠스다 아이나,,(주)박수엔터테인먼트
20153039,러브 라이브! 더 스쿨 아이돌 무비,9,1,OLD,48043500,0.8,33577500,232.1,356922500,6460,4581,243.8,45188,57,108,2015-09-12,2015-09-03,,러브 라이브! 더 스쿨 아이돌 무비,Love Live! The School Idol Movie,,99,2015,20150903,개봉,장편,,,,애니메이션,일본,쿄고쿠 타카히코,토쿠이 소라|파일|쿠보 유리카|이이다 리호|쿠스다 아이나,,(주)박수엔터테인먼트
20153039,러브 라이브! 더 스쿨 아이돌 무비,10,-1,OLD,38581000,0.7,-9462500,-19.7,395503500,5202,-1258,-19.5,50390,56,104,2015-09-13,2015-09-03,,러브 라이브! 더 스쿨 아이돌 무비,Love Live! The School Idol Movie,,99,2015,20150903,개봉,장편,,,,애니메이션,일본,쿄고쿠 타카히코,토쿠이 소라|파일|쿠보 유리카|이이다 리호|쿠스다 아이나,,(주)박수엔터테인먼트
20153039,러브 라이브! 더 스쿨 아이돌 무비,7,15,OLD,19419500,0.6,16309500,524.4,428396500,2740,2301,524.1,54950,21,33,2015-09-17,2015-09-03,,러브 라이브! 더 스쿨 아이돌 무비,Love Live! The School Idol Movie,,99,2015,20150903,개봉,장편,,,,애니메이션,일본,쿄고쿠 타카히코,토쿠이 소라|파일|쿠보 유리카|이이다 리호|쿠스다 아이나,,(주)박수엔터테인먼트
20153039,러브 라이브! 더 스쿨 아이돌 무비,9,-2,OLD,18094500,0.4,-1325000,-6.8,446491000,2330,-410,-15.0,57280,23,34,2015-09-18,2015-09-03,,러브 라이브! 더 스쿨 아이돌 무비,Love Live! The School Idol Movie,,99,2015,20150903,개봉,장편,,,,애니메이션,일본,쿄고쿠 타카히코,토쿠이 소라|파일|쿠보 유리카|이이다 리호|쿠스다 아이나,,(주)박수엔터테인먼트
20153039,러브 라이브! 더 스쿨 아이돌 무비,6,3,OLD,43538000,0.5,25443500,140.6,490029000,5855,3525,151.3,63135,35,49,2015-09-19,2015-09-03,,러브 라이브! 더 스쿨 아이돌 무비,Love Live! The School Idol Movie,,99,2015,20150903,개봉,장편,,,,애니메이션,일본,쿄고쿠 타카히코,토쿠이 소라|파일|쿠보 유리카|이이다 리호|쿠스다 아이나,,(주)박수엔터테인먼트
20153039,러브 라이브! 더 스쿨 아이돌 무비,6,0,OLD,42909000,0.5,-629000,-1.4,532938000,5612,-243,-4.2,68747,38,51,2015-09-20,2015-09-03,,러브 라이브! 더 스쿨 아이돌 무비,Love Live! The School Idol Movie,,99,2015,20150903,개봉,장편,,,,애니메이션,일본,쿄고쿠 타카히코,토쿠이 소라|파일|쿠보 유리카|이이다 리호|쿠스다 아이나,,(주)박수엔터테인먼트
20158561,기생수 파트2,6,14,OLD,70250600,3.8,68094600,3158.4,84571600,9213,8905,2891.2,10979,255,730,2015-05-07,2015-05-07,,기생수 파트2,Parasyte: Part 2,寄生獣 PART2,117,2015,20150507,개봉,장편,,,,SF|스릴러,일본,야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이,,판씨네마(주)
20158561,기생수 파트2,7,-1,OLD,62404922,2.5,-7845678,-11.2,146976522,7599,-1614,-17.5,18578,256,710,2015-05-08,2015-05-07,,기생수 파트2,Parasyte: Part 2,寄生獣 PART2,117,2015,20150507,개봉,장편,,,,SF|스릴러,일본,야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이,,판씨네마(주)
20158561,기생수 파트2,7,0,OLD,111039037,2.0,48634115,77.9,258015559,13211,5612,73.9,31789,260,652,2015-05-09,2015-05-07,,기생수 파트2,Parasyte: Part 2,寄生獣 PART2,117,2015,20150507,개봉,장편,,,,SF|스릴러,일본,야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이,,판씨네마(주)
20158561,기생수 파트2,7,0,OLD,103946900,2.0,-7092137,-6.4,361962459,12346,-865,-6.5,44135,255,626,2015-05-10,2015-05-07,,기생수 파트2,Parasyte: Part 2,寄生獣 PART2,117,2015,20150507,개봉,장편,,,,SF|스릴러,일본,야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이,,판씨네마(주)
20158561,기생수 파트2,6,1,OLD,38631400,2.7,-65315500,-62.8,400593859,5004,-7342,-59.5,49139,250,673,2015-05-11,2015-05-07,,기생수 파트2,Parasyte: Part 2,寄生獣 PART2,117,2015,20150507,개봉,장편,,,,SF|스릴러,일본,야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이,,판씨네마(주)
20158561,기생수 파트2,6,0,OLD,36863800,2.6,-1767600,-4.6,437457659,4743,-261,-5.2,53882,243,631,2015-05-12,2015-05-07,,기생수 파트2,Parasyte: Part 2,寄生獣 PART2,117,2015,20150507,개봉,장편,,,,SF|스릴러,일본,야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이,,판씨네마(주)
20158561,기생수 파트2,6,0,OLD,36647700,2.6,-216100,-0.6,474105359,4735,-8,-0.2,58617,250,648,2015-05-13,2015-05-07,,기생수 파트2,Parasyte: Part 2,寄生獣 PART2,117,2015,20150507,개봉,장편,,,,SF|스릴러,일본,야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이,,판씨네마(주)
20144621,기생수 파트1,6,0,NEW,148722300,4.9,148722300,100.0,154450300,18653,18653,100.0,19369,203,514,2015-02-26,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,6,0,OLD,145455500,4.1,-3266800,-2.2,299905800,17237,-1416,-7.6,36606,214,547,2015-02-27,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,6,0,OLD,244185300,3.7,98729800,67.9,544091100,28872,11635,67.5,65478,242,595,2015-02-28,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,6,0,OLD,224880700,3.9,-19304600,-7.9,768971800,26339,-2533,-8.8,91817,247,602,2015-03-01,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,5,1,OLD,94883200,5.6,-129997500,-57.8,863855000,12077,-14262,-54.1,103894,222,613,2015-03-02,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,5,0,OLD,78234900,5.1,-16648300,-17.5,942089900,9994,-2083,-17.2,113888,225,602,2015-03-03,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,5,0,OLD,82675300,5.5,4440400,5.7,1024765200,10542,548,5.5,124430,234,637,2015-03-04,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,9,-4,OLD,45037600,2.3,-37637700,-45.5,1069802800,5798,-4744,-45.0,130228,177,388,2015-03-05,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,9,0,OLD,65226096,2.5,20188496,44.8,1135028896,7788,1990,34.3,138016,177,405,2015-03-06,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,8,1,OLD,124988689,2.2,59762593,91.6,1260017585,14668,6880,88.3,152684,176,394,2015-03-07,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,8,0,OLD,115756500,2.4,-9232189,-7.4,1375774085,13539,-1129,-7.7,166223,175,390,2015-03-08,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,9,-1,OLD,34638000,2.4,-81118500,-70.1,1410412085,4432,-9107,-67.3,170655,163,364,2015-03-09,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,9,0,OLD,31675300,2.3,-2962700,-8.6,1442087385,4045,-387,-8.7,174700,171,379,2015-03-10,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20144621,기생수 파트1,9,0,OLD,32387300,2.3,712000,2.2,1474474685,4146,101,2.5,178846,167,376,2015-03-11,2015-02-26,,기생수 파트1,Parasyte: Part 1,寄生獣 PART1,109,2014,20150226,개봉,장편,,,,스릴러|SF,일본,야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부,,판씨네마(주)
20147803,한여름의 판타지아,10,3,OLD,7158000,0.4,-4963700,-40.9,57198400,935,-480,-33.9,6936,38,95,2015-06-15,2015-06-11,,한여름의 판타지아,A Midsummer's Fantasia,,97,2014,20150611,개봉,장편,,,,드라마,한국|일본,장건재,김새벽|이와세 료|임형국,(주)모쿠슈라,㈜인디스토리
20147803,한여름의 판타지아,9,1,OLD,7498000,0.4,340000,4.7,64696400,982,47,5.0,7918,40,94,2015-06-16,2015-06-11,,한여름의 판타지아,A Midsummer's Fantasia,,97,2014,20150611,개봉,장편,,,,드라마,한국|일본,장건재,김새벽|이와세 료|임형국,(주)모쿠슈라,㈜인디스토리
20147803,한여름의 판타지아,10,-1,OLD,9950500,0.5,2452500,32.7,74646900,1275,293,29.8,9193,43,100,2015-06-17,2015-06-11,,한여름의 판타지아,A Midsummer's Fantasia,,97,2014,20150611,개봉,장편,,,,드라마,한국|일본,장건재,김새벽|이와세 료|임형국,(주)모쿠슈라,㈜인디스토리
20147803,한여름의 판타지아,9,2,OLD,13357800,0.1,5065300,61.1,102341200,1592,614,62.8,12612,39,82,2015-06-20,2015-06-11,,한여름의 판타지아,A Midsummer's Fantasia,,97,2014,20150611,개봉,장편,,,,드라마,한국|일본,장건재,김새벽|이와세 료|임형국,(주)모쿠슈라,㈜인디스토리
20147803,한여름의 판타지아,10,-1,OLD,10995100,0.1,-2362700,-17.7,113336300,1304,-288,-18.1,13916,38,73,2015-06-21,2015-06-11,,한여름의 판타지아,A Midsummer's Fantasia,,97,2014,20150611,개봉,장편,,,,드라마,한국|일본,장건재,김새벽|이와세 료|임형국,(주)모쿠슈라,㈜인디스토리
20147803,한여름의 판타지아,10,2,OLD,7630500,0.2,1054000,16.0,132919500,1246,351,39.2,16790,40,89,2015-06-24,2015-06-11,,한여름의 판타지아,A Midsummer's Fantasia,,97,2014,20150611,개봉,장편,,,,드라마,한국|일본,장건재,김새벽|이와세 료|임형국,(주)모쿠슈라,㈜인디스토리
20134798,연평해전,1,0,NEW,1011947000,31.5,1011947000,100.0,1082962000,153400,153400,100.0,162623,667,3147,2015-06-24,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,1266801000,38.7,254854000,25.2,2349763000,170284,16884,11.0,332907,717,3296,2015-06-25,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,1788540957,40.3,521739957,41.2,4138303957,228338,58054,34.1,561245,850,3688,2015-06-26,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,3470083002,39.2,1681542045,94.0,7608386959,437118,208780,91.4,998363,987,4461,2015-06-27,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,3506103700,41.8,36020698,1.0,11114490659,439924,2806,0.6,1438287,1013,4454,2015-06-28,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,1611042400,51.2,-1895061300,-54.1,12725533059,218354,-221570,-50.4,1656641,873,4088,2015-06-29,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,1575237100,50.6,-35805300,-2.2,14300770159,216362,-1992,-0.9,1873003,903,4135,2015-06-30,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,1432282900,49.7,-142954200,-9.1,15733053059,195325,-21037,-9.7,2068328,913,4246,2015-07-01,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,2,-1,OLD,1215438400,30.0,-216844500,-15.1,16948491459,167113,-28212,-14.4,2235441,802,3846,2015-07-02,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,2,0,OLD,1748372943,33.1,532934543,43.8,18696864402,230462,63349,37.9,2465903,822,4000,2015-07-03,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,2,0,OLD,3181230888,32.3,1432857945,82.0,21878095290,407998,177536,77.0,2873901,894,4437,2015-07-04,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,2,0,OLD,2817078200,32.4,-364152688,-11.4,24695173490,358540,-49458,-12.1,3232441,898,4336,2015-07-05,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,2,0,OLD,954240400,35.8,-1862837800,-66.1,25649413890,130807,-227733,-63.5,3363248,845,4069,2015-07-06,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,1,OLD,1102759900,37.3,148519500,15.6,26752173790,152880,22073,16.9,3516128,845,4079,2015-07-07,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,1249537300,39.0,146777400,13.3,28001711090,176650,23770,15.5,3692778,907,4142,2015-07-08,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,2,-1,OLD,925584800,23.4,-323952500,-25.9,28927295890,130468,-46182,-26.1,3823246,755,3332,2015-07-09,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,1,OLD,1229433323,25.7,303848523,32.8,30156729213,166166,35698,27.4,3989412,777,3421,2015-07-10,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,1,0,OLD,2774843872,26.4,1545410549,125.7,32931573085,361917,195751,117.8,4351329,776,3567,2015-07-11,2015-06-24,,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
