movieCd,movieNm_box,openDt_box,movieNm_detail,movieNmEn,movieNmOg,genres,nations,directors,actors,productionCompanies,distributors
20235647,노 엑시트,2023-12-13,노 엑시트,Night of the hunted,,공포(호러)|스릴러,미국|프랑스,프랑스 칼포운,,,(주)이놀미디어
20235980,말하고 싶은 비밀,2023-12-13,말하고 싶은 비밀,Our Secret Diary,,멜로/로맨스,일본,,사쿠라다 히요리,,(주)바이포엠스튜디오|홀리가든
20234673,뽀로로 극장판 슈퍼스타 대모험,2023-12-13,뽀로로 극장판 슈퍼스타 대모험,PORORO POPSTAR ADVENTURE,,애니메이션,한국,김성민|윤제완,이선|이미자|함수정|홍소영|정미숙,(주)오콘,씨제이 씨지브이(CJ CGV)(주)
20235698,쏘우 X,2023-12-13,쏘우 X,Saw X,Saw X,공포(호러)|스릴러,미국,케빈 그루터트,토빈 벨|쇼니 스미스,,(주)올스타엔터테인먼트|(주)플레이그램
20203702,노량: 죽음의 바다,2023-12-20,노량: 죽음의 바다,Noryang: Deadly Sea,,사극|액션,한국,김한민,김윤석|백윤식|정재영|허준호|김성규,(주)빅스톤픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트|(주)에이스메이커무비웍스
20235735,아쿠아맨과 로스트 킹덤,2023-12-20,아쿠아맨과 로스트 킹덤,Aquaman and the Lost Kingdom,,액션|어드벤처|판타지,미국,제임스 완,제이슨 모모아|패트릭 윌슨|야히아 압둘 마틴 2세|앰버 허드|니콜 키드먼,,워너브러더스 코리아(주)
20233299,크레센도,2023-12-20,크레센도,Crescendo,,다큐멘터리,미국,헤더 윌크,,,오드
20235596,트롤: 밴드 투게더,2023-12-20,트롤: 밴드 투게더,Trolls Band Together,,애니메이션,미국,월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|에이미 슈머|앤드류 라넬스,,유니버설픽쳐스인터내셔널 코리아(유)
20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,New Dimension! Crayon Shinchan the Movie: Battle of Supernatural Powers ~Flying Sushi~,しん次元！クレヨンしんちゃんTHE MOVIE: 超能力大決戦 ～とべとべ手巻き寿司～,애니메이션,일본,오네 히토시,,,(주)씨제이이엔엠
20235290,도티와 영원의 탑,2023-12-27,도티와 영원의 탑,Dotty and the Tower of Eternity,,애니메이션,한국,박인한|양희성|배완,나희선|최예린|이민호|이민형|차재원,(주)샌드박스네트워크,(주)넥스트엔터테인먼트월드(NEW)
20236080,류이치 사카모토: 오퍼스,2023-12-27,류이치 사카모토: 오퍼스,Ryuichi Sakamoto: Opus,,공연|다큐멘터리,일본,소라 네오,류이치 사카모토,,(주)엣나인필름|메가박스중앙(주)
20235834,위시,2024-01-03,위시,WISH,,애니메이션,미국,폰 비라선손|크리스 벅,아리아나 데보스|크리스 파인|알란 터딕,,월트디즈니컴퍼니코리아 유한책임회사
20235353,길위에 김대중,2024-01-10,길위에 김대중,Kim Dae Jung on the road,,다큐멘터리,한국,민환기,김대중|김도영|김재록|서석규|김남희,(주)명필름|(주)시네마6411,(주)엔에스이엔엠|(주)명필름|(주)시네마6411
20236557,스즈메의 문단속: 다녀왔어,2024-01-10,스즈메의 문단속: 다녀왔어,Suzume,,애니메이션,일본,신카이 마코토,하라 나노카|마츠무라 호쿠토,,(주)쇼박스
20235253,외계+인 2부,2024-01-10,외계+인 2부,Alienoid,,기타,한국,최동훈,류준열|김태리|김우빈|이하늬|염정아,(주)케이퍼필름,(주)씨제이이엔엠
