kobis_movieCd,kobis_movieNm_box,kobis_audiAcc,kobis_openDt,kobis_prdtYear,kobis_genres,kobis_nations,kobis_directors,kobis_actors,kobis_productionCompanies,kobis_distributors,movie_title,movie_release_date,movie_imdb_id,movie_tmdb_id,movie_overview,movie_origin_country,movie_directors,movie_cast_top5,movie_genres,movie_production_companies,movie_production_countries,movie_overview_en
20154905,가려진 시간,502419,20161116,2016,드라마|판타지,한국,엄태화,강동원|신은수|이효제|김희원|권해효,(주)바른손이앤에이,(주)쇼박스,가려진 시간,2016-11-10,tt6273736,382217,"엄마를 잃은 후 새 아빠와 함께 화노도로 이사 온 수린. 자신만의 공상에 빠져 홀로 지내는 수린에게 성민이 먼저 다가온다. 둘만의 암호로, 둘만의 공간에서, 둘만 아는 추억을 쌓아가는 그들. 어느 날, 공사장 발파 현장을 구경하기 위해 친구들과 산으로 가고 그곳에서 모두가 실종된 채, 유일하게 수린만 돌아온다. 그리고 며칠 뒤, 자신이 성민이라는 남자가 수린 앞에 나타난다. ‘멈춰진 시간’에 갇혀 어른이 되었다는 성민. 수린만이 성민을 믿어주는 가운데  경찰과 마을 사람들은 의심을 거두지 못하고 성민은 쫓기는 상황에 이르게 되는데…",KR,엄태화,"강동원, 신은수, 이효제, 김희원, 권해효","판타지, 드라마",Barunson E&A,KR,"Days after her friends disappear during a trip to a mysterious cave, a girl is approached by a grown man claiming to be one of her missing pals."
20233235,가문의 영광: 리턴즈,162547,20230921,2023,코미디,한국,정용기|정태원,윤현민|유라|김수미|탁재훈|정준하,(주)태원엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),가문의 영광: 리턴즈,2023-09-21,,1148321,"돈과 권력을 쥐고 있는 전설의 장씨 가문. 가문의 수장 홍회장에게 골칫거리가 딱 하나 있는데, 비혼주의를 선언한 막내딸 진경이다. 어느 날 진경은 처음 본 남자 대서와 하룻밤을 보내게 되고 이 사실을 알게 된 장씨 가문은 일등 사윗감의 조건을 두루 갖춘 대서와 진경을 결혼시키기 위해 온갖 음모를 꾸미기 시작하는데… 장씨 가문에게 던져진 지상 최대의 과제! 세기의 결혼은 과연 성공할 수 있을까?",KR,"Chung Tae-won, 정용기","윤현민, 유라, 김수미, 탁재훈, 정준하","가족, 코미디",Taewon Entertainment,KR,"Here we have the legendary family back! The glory of the family is marriage?! The great plan of marriage is unfolding! The legendary Jang's family who holds money and power! There is only one troublemaker for Ms. Hong, the head of the family, who is Jin-kyung, the youngest daughter who declared to stay single. One day, 'Jin-kyung' has a one night stand with 'Dae-seo' whom she saw for the first time. When the Jang family find out about this, they start all sorts of plots to get 'Dae-seo' who has the best condition of being son-in-law to marry 'Jin-kyung'... The biggest task ever thrown to the Jang’s family! Will the marriage of the century be successful?"
20202666,가을의 마티네,3629,20201231,2019,멜로/로맨스,일본,니시타니 히로시,후쿠야마 마사하루|이시다 유리코,,찬란,가을의 마티네,2019-11-01,tt10423120,619585,"클래식 기타리스트 마키노는 독주회에서 그를 취재하러 온 요코를 만나 첫눈에 반한다. 두 사람은 운명적인 끌림을 느끼지만 요코에겐 사랑하는 약혼자가 있다. 어느 날 파리에서 폭탄 테러가 벌어지고 요코는 동료를 잃고 큰 트라우마에 빠진다. 그녀는 마키노의 위로에 조금씩 마음을 열기 시작하고, 연락을 주고받던 두 사람은 일본에서 만나기로 약속하지만 끝내 마키노는 나타나지 않는데...",JP,西谷弘,"후쿠야마 마사하루, 石田ゆり子, 이세야 유스케, 桜井ユキ, 木南晴夏","로맨스, 드라마","KADOKAWA Daiei Studio, TOHO, AMUSE, Fuji Television Network",JP,"Satoshi Makino is a genius classical guitarist. One day, he meets journalist Yoko Komine. They become attracted to each other, but Yoko Komine has a fiancé."
20195920,가장 보통의 연애,2920307,20191002,2019,멜로/로맨스|코미디,한국,김한결,김래원|공효진|강기영|정웅인|장소연,영화사 집,(주)넥스트엔터테인먼트월드(NEW),가장 보통의 연애,2019-10-02,tt11041006,579188,"헤어진 여친에 미련을 못 버린 ‘재훈’. 여느 때처럼 숙취로 시작한 아침, 모르는 번호의 누군가와 밤새 2시간이나 통화한 기록을 발견하게 되고 그 상대가 바로! 통성명한지 24시간도 채 되지 않은 직장 동료 ‘선영’임을 알게 된다. 남친과 뒤끝 있는 이별 중인 ‘선영’. 새로운 회사로 출근한 첫날, 할말 못할 말 쏟아내며 남친과 헤어지던 현장에 하필이면! 같은 직장의 ‘재훈’이 있던 것을 알게 된다. 만난지 하루만에 일보다 서로의 연애사를 더 잘 알게 된 두 사람. 하지만 미묘한 긴장과 어색함도 잠시 ‘한심하다’, ‘어이없다’ 부딪히면서도 마음이 쓰이는 건 왜 그럴까?",KR,김한결,"김래원, 공효진, 강기영, 정웅인, 장소연","로맨스, 코미디","Zip Cinema, Next Entertainment World",KR,"Jae-hoon recently breaks up with his girlfriend and he still cannot give her up. Whenever he gets drunk, it has become a daily routine to call her and act out of drunkenness. On the other hand, Sun-young also decides to break up with his boyfriend. But she holds a grudge against him. For them, it seems that the beginning and the end of a love affair are both difficult. Can they overcome from the previous romance and start the new one?"
20142402,간신,1043580,20150521,2015,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,간신,2015-05-21,tt4844288,338803,"연산군 11년, 1만 미녀를 바쳐 왕을 쥐락펴락하려는 자가 득실거리니,  그야말로 간신들의 시대가 도래했다.  “단 하루에 천년의 쾌락을 누리실 수 있도록 준비하겠나이다!”  연산군은 임숭재를 채홍사로 임명하여 조선 각지의 미녀를 강제로 징집했고, 그들을 운평이라 칭하였다.  최악의 간신 임숭재는 이를 기회로 삼아 천하를 얻기 위한 계략을 세우고, 양반집 자제와 부녀자, 천민까지 가릴 것 없이 잡아들이니 백성들의 원성이 하늘을 찔렀다.  ""왕을 다스릴 힘이 내 손안에 있습니다!  내가 바로 왕 위의 왕이란 말입니다!""  임숭재와 임사홍 부자는 왕을 홀리기 위해 뛰어난 미색을 갖춘 단희를 간택해 직접 수련하기 시작하고, 임숭재 부자에게 권력을 뺏길까 전전긍긍하던 희대의 요부 장녹수는 조선 최고의 명기 설중매를 불러들여 단희를 견제한다.  한 치도 물러설 수 없는 간신들의 치열한 권력다툼이 시작되고, 단희와 설중매는 살아남기 위해 조선 최고의 색(色)이 되기 위한 수련을 하게 되는데…",KR,민규동,"주지훈, 김강우, 임지연, 이유영, 천호진","드라마, 역사, 범죄","Lotte Entertainment, Soo Film",KR,"The story of Joseon's tyrant king Yeonsan who exploits the populace for his own carnal pleasures, his seemingly loyal retainer who controls him and all court dealings, and a woman who seeks vengeance."
20208616,간이역,2554,20210218,2020,드라마,한국,김정민,김재경|김동준|윤유선|허정민|진예솔,유한회사 간이역,(주)드림팩트엔터테인먼트,간이역,2021-02-18,tt21038832,784610,시한부 삶을 사는 여자와 기억을 잃어가는 남자의 슬픈 사랑 이야기를 담은 영화,KR,Kim Jung-min,"김동준, 김재경, 윤유선, 진예솔, 허정민","드라마, 로맨스",Dreamfact Entertainment,KR,"Young lovers, Seung-hyeon and Ji-a, were drifted apart without even getting a chance to open themselves up. 7 years later, they meet again in their hometown. Embracing their feelings for each other at last, they fall in love once again and share cherishable moments together."
20211872,감동주의보,762,20220622,2021,멜로/로맨스|코미디,한국,김우석,홍수아|최웅|기주봉|남포동|이희구,(주)글로빅엔터테인먼트,(주)스튜디오 보난자,감동주의보,2022-06-22,,949648,"희귀질환인 감동병을 앓는 컬링 천재 보영(홍수아). 평생을 함께하고 싶은 시골청년 ‘철기’(최웅)를 만나 인생 최고의 순간들을 맞이한다. 어느날, 코피가 멈추게 하는 방법(?)을 찾게 되면서 포기했던 컬링을 다시 도전하게 되는데… 보영은 감동병을 이기고 꿈과 사랑 두 마리 토끼를 다 잡을 수 있을까?",KR,Kim Woo-seok,"홍수아, 최웅, 김요한, Baek Seung-jin, Lee Dong-kyu",로맨스,,,"Bo-young, who suffers from a rare disease that becomes dangerous if she is too emotional, meets Cheol-gi, a rural young man, and falls in love."
20162504,감바의 대모험,108656,20161110,2015,애니메이션|어드벤처,일본,카와무라 토모히로|코모리 요시히로,애니메이션_성우진,,(주)영화사 빅,감바의 대모험,2015-10-10,tt4668834,400328,"바다를 보기 위해 항구로 떠난 ‘감바’와 ‘만푸쿠’는  그 곳에서 하얀 악마 ‘노로이’에게 위협받고 있는 ‘추타’를 만나게 된다.  가족을 구하기 위해 항구로 달려온 ‘추타’는 모두에게 도움을 요청하지만  ‘노로이’의 무서움을 알고 있는 이들은 모두 그를 외면한다.  오직 ‘감바’만이 용기를 내어 ‘추타’를 돕겠다고 나서고,  이윽고 ‘요이쇼’, ‘가쿠샤’, ‘보보’ 등 친구들도 용기를 내기 시작하는데…  꼬마 히어로 ‘감바’와 친구들의 위대한 모험이 시작된다!",JP,"Tomohiro Kawamura, Yoshihiro Komori","후지와라 케이지, 칸다 사야카, 카지 유우키, 이케다 슈이치, 노무라 만사이","가족, 애니메이션","Toei Animation, Shirogumi, Bang Zoom!, Arad Productions",JP,"Gamba, a town mouse with a brave spirit decides to go on an adventure to discover the ocean. On his way, he meets a troubled child mouse, Chuta. He says his family and other mice on a nearby island have been killed by a clan of weasels, led by the terrifying Noroi. Gamba promises to save the island, his family and the other mice. He and his friends team up to defeat the evil Noroi and his clan."
20188462,감쪽같은 그녀,468214,20191204,2019,드라마,한국,허인무,나문희|김수안|고규필|임한빈|강보경,(주)지오필름,메가박스중앙(주) 플러스엠 엔터테인먼트,감쪽같은 그녀,2019-12-04,tt11414492,575722,"부산의 어느 달동네, 동네를 주름 잡으며 나 혼자 잘 살고 있던 ‘말순’ 할매 앞에 다짜고짜 자신을 손녀라고 소개하는 열두 살 ‘공주’가 갓난 동생 ‘진주’까지 업고 찾아온다. 외모, 성격, 취향까지 모든 것이 극과 극인 ‘말순’과 ‘공주’는 티격태격 하루도 조용할 날 없이 지내지만, 필요한 순간엔 든든한 내 편이 되어주며 서로에게 특별한 존재가 되어간다. 하지만 ‘말순’은 시간이 갈수록 ‘공주’와의 동거생활이 아득하고 깜깜하게만 느껴지는데…",KR,Heo In-moo,"김수안, 나문희, Lim Han-bin, Kang Bo-kyung, 천우희","드라마, 코미디","Plus M Entertainment, 지오필름",KR,"Mal-soon is a tough granny in a shanty town in Busan. In front of her, 12-year-old Gong-ju appears with her baby sister Jin-ju on her back. Gong-ju claims that she is the daughter of Mal-soon’s runaway daughter. Mal-soon’s peaceful life becomes a mess with these little strangers, but Mal-soon doesn’t feel bad living with them."
20136888,강남 1970,2122610,20150121,2014,액션|드라마,한국,유하,이민호|김래원|정진영|설현|유승목,(주)모베라픽처스|(주)쇼박스,(주)쇼박스,강남 1970,2015-01-21,tt3698118,297721,"호적도 제대로 없는 고아로, 넝마주이 생활을 하며 친형제처럼 살던 종대와 용기. 유일한 안식처였던 무허가촌의 작은 판자집마저 빼앗기게 된 두 사람은 건달들이 개입된  전당대회 훼방 작전에 얽히게 되고 그 곳에서 서로를 잃어버린다.  3년 후, 자신을 가족으로 받아 준 조직 두목 출신 길수의 바람과 달리, 잘 살고 싶다는 꿈 하나로 건달 생활을 하게 되는 종대. 정보와 권력의 수뇌부에 닿아있는 복부인 민마담과 함께 강남 개발의 이권다툼에 뛰어든 종대는 명동파의 중간보스가 된 용기와 재회하고, 두 사람은 정치권까지 개입된 의리와 음모, 배신의 전쟁터. 그 한 가운데에 놓이게 되는데…",KR,유하,"이민호, 김래원, 정진영, 김지수, 김설현","액션, 범죄, 스릴러",Showbox,KR,"Jong-dae and Yong-ki make a living by picking up paper and empty bottles. Both then join different gangster clan and becomes involved in a struggle of political interests over development in Gangnam, Seoul."
